time_s,ref_deg,actual_deg,error_deg,current_A
5.583000000000000185e+00,9.000000000000000000e+01,8.984677515867828390e+01,1.532248413217144889e-01,3.310292947940196573e-02
5.584000000000000519e+00,9.000000000000000000e+01,8.984687274429425941e+01,1.531272557057458961e-01,3.308188052147983949e-02
5.584999999999999964e+00,9.000000000000000000e+01,8.984697026757756078e+01,1.530297324224406119e-01,3.306084506445757659e-02
5.586000000000000298e+00,9.000000000000000000e+01,8.984706772856833368e+01,1.529322714316600496e-01,3.303982309849183563e-02
5.586999999999999744e+00,9.000000000000000000e+01,8.984716512730670956e+01,1.528348726932910462e-01,3.301881461375393012e-02
5.588000000000000078e+00,9.000000000000000000e+01,8.984726246383276305e+01,1.527375361672331511e-01,3.299781960043019630e-02
5.589000000000000412e+00,9.000000000000000000e+01,8.984735973818656873e+01,1.526402618134241329e-01,3.297683804871376356e-02
5.589999999999999858e+00,9.000000000000000000e+01,8.984745695040817282e+01,1.525430495918271290e-01,3.295586994881564979e-02
5.591000000000000192e+00,9.000000000000000000e+01,8.984755410053756464e+01,1.524458994624307839e-01,3.293491529096396336e-02
5.592000000000000526e+00,9.000000000000000000e+01,8.984765118861474775e+01,1.523488113852491943e-01,3.291397406540361170e-02
5.592999999999999972e+00,9.000000000000000000e+01,8.984774821467969730e+01,1.522517853203090854e-01,3.289304626239571150e-02
5.594000000000000306e+00,9.000000000000000000e+01,8.984784517877233156e+01,1.521548212276627454e-01,3.287213187220913713e-02
5.594999999999999751e+00,9.000000000000000000e+01,8.984794208093258305e+01,1.520579190674132553e-01,3.285123088512269252e-02
5.596000000000000085e+00,9.000000000000000000e+01,8.984803892120034163e+01,1.519610787996637513e-01,3.283034329144356861e-02
5.597000000000000419e+00,9.000000000000000000e+01,8.984813569961545454e+01,1.518643003845428219e-01,3.280946908148660995e-02
5.597999999999999865e+00,9.000000000000000000e+01,8.984823241621778322e+01,1.517675837822171914e-01,3.278860824557661147e-02
5.599000000000000199e+00,9.000000000000000000e+01,8.984832907104713229e+01,1.516709289528662685e-01,3.276776077405824106e-02
5.600000000000000533e+00,9.000000000000000000e+01,8.984842566414329212e+01,1.515743358567077370e-01,3.274692665728624885e-02
5.600999999999999979e+00,9.000000000000000000e+01,8.984852219554603892e+01,1.514778044539591972e-01,3.272610588563538286e-02
5.602000000000000313e+00,9.000000000000000000e+01,8.984861866529509200e+01,1.513813347049018931e-01,3.270529844948210502e-02
5.602999999999999758e+00,9.000000000000000000e+01,8.984871507343019914e+01,1.512849265698043011e-01,3.268450433923372755e-02
5.604000000000000092e+00,9.000000000000000000e+01,8.984881141999100862e+01,1.511885800089858567e-01,3.266372354529846478e-02
5.605000000000000426e+00,9.000000000000000000e+01,8.984890770501722557e+01,1.510922949827786521e-01,3.264295605810649259e-02
5.605999999999999872e+00,9.000000000000000000e+01,8.984900392854845563e+01,1.509960714515402869e-01,3.262220186809933892e-02
5.607000000000000206e+00,9.000000000000000000e+01,8.984910009062434710e+01,1.508999093756537291e-01,3.260146096573096619e-02
5.608000000000000540e+00,9.000000000000000000e+01,8.984919619128447721e+01,1.508038087155274820e-01,3.258073334146844441e-02
5.608999999999999986e+00,9.000000000000000000e+01,8.984929223056839476e+01,1.507077694316081296e-01,3.256001898579245074e-02
5.610000000000000320e+00,9.000000000000000000e+01,8.984938820851566277e+01,1.506117914843423389e-01,3.253931788920598478e-02
5.610999999999999766e+00,9.000000000000000000e+01,8.984948412516578742e+01,1.505158748342148300e-01,3.251863004221526576e-02
5.612000000000000099e+00,9.000000000000000000e+01,8.984957998055826067e+01,1.504200194417358860e-01,3.249795543534153563e-02
5.613000000000000433e+00,9.000000000000000000e+01,8.984967577473256028e+01,1.503242252674411861e-01,3.247729405912092721e-02
5.613999999999999879e+00,9.000000000000000000e+01,8.984977150772810717e+01,1.502284922718918336e-01,3.245664590410433925e-02
5.615000000000000213e+00,9.000000000000000000e+01,8.984986717958433644e+01,1.501328204156616719e-01,3.243601096085735325e-02
5.616000000000000547e+00,9.000000000000000000e+01,8.984996279034064059e+01,1.500372096593627358e-01,3.241538921995177486e-02
5.616999999999999993e+00,9.000000000000000000e+01,8.985005834003636949e+01,1.499416599636324565e-01,3.239478067197643085e-02
5.618000000000000327e+00,9.000000000000000000e+01,8.985015382871087297e+01,1.498461712891210051e-01,3.237418530753642665e-02
5.618999999999999773e+00,9.000000000000000000e+01,8.985024925640347249e+01,1.497507435965294842e-01,3.235360311724413962e-02
5.620000000000000107e+00,9.000000000000000000e+01,8.985034462315344683e+01,1.496553768465462009e-01,3.233303409173808596e-02
5.621000000000000441e+00,9.000000000000000000e+01,8.985043992900008902e+01,1.495600709999103939e-01,3.231247822165417283e-02
5.621999999999999886e+00,9.000000000000000000e+01,8.985053517398260681e+01,1.494648260173867538e-01,3.229193549764754201e-02
5.623000000000000220e+00,9.000000000000000000e+01,8.985063035814025056e+01,1.493696418597526832e-01,3.227140591039101558e-02
5.624000000000000554e+00,9.000000000000000000e+01,8.985072548151218541e+01,1.492745184878110087e-01,3.225088945056567291e-02
5.625000000000000000e+00,9.000000000000000000e+01,8.985082054413760488e+01,1.491794558623900369e-01,3.223038610886251598e-02
5.626000000000000334e+00,9.000000000000000000e+01,8.985091554605564568e+01,1.490844539443562100e-01,3.220989587598381554e-02
5.626999999999999780e+00,9.000000000000000000e+01,8.985101048730541606e+01,1.489895126945887105e-01,3.218941874265225656e-02
5.628000000000000114e+00,9.000000000000000000e+01,8.985110536792601010e+01,1.488946320739921725e-01,3.216895469960058540e-02
5.629000000000000448e+00,9.000000000000000000e+01,8.985120018795649344e+01,1.487998120435093663e-01,3.214850373757286578e-02
5.629999999999999893e+00,9.000000000000000000e+01,8.985129494743591749e+01,1.487050525640830623e-01,3.212806584733361032e-02
5.631000000000000227e+00,9.000000000000000000e+01,8.985138964640329107e+01,1.486103535967069900e-01,3.210764101964891370e-02
5.631999999999999673e+00,9.000000000000000000e+01,8.985148428489762296e+01,1.485157151023747679e-01,3.208722924530707510e-02
5.633000000000000007e+00,9.000000000000000000e+01,8.985157886295787932e+01,1.484211370421182896e-01,3.206683051509913451e-02
5.634000000000000341e+00,9.000000000000000000e+01,8.985167338062299791e+01,1.483266193769948449e-01,3.204644481983068283e-02
5.634999999999999787e+00,9.000000000000000000e+01,8.985176783793191646e+01,1.482321620680871199e-01,3.202607215032157728e-02
5.636000000000000121e+00,9.000000000000000000e+01,8.985186223492350166e+01,1.481377650765033083e-01,3.200571249740576107e-02
5.637000000000000455e+00,9.000000000000000000e+01,8.985195657163663441e+01,1.480434283633643433e-01,3.198536585193116621e-02
5.637999999999999901e+00,9.000000000000000000e+01,8.985205084811016718e+01,1.479491518898292668e-01,3.196503220475120643e-02
5.639000000000000234e+00,9.000000000000000000e+01,8.985214506438292403e+01,1.478549356170825724e-01,3.194471154673551166e-02
5.639999999999999680e+00,9.000000000000000000e+01,8.985223922049367218e+01,1.477607795063215212e-01,3.192440386876932434e-02
5.641000000000000014e+00,9.000000000000000000e+01,8.985233331648123567e+01,1.476666835187687987e-01,3.190410916174429845e-02
5.642000000000000348e+00,9.000000000000000000e+01,8.985242735238431067e+01,1.475726476156851985e-01,3.188382741656073383e-02
5.642999999999999794e+00,9.000000000000000000e+01,8.985252132824163596e+01,1.474786717583570494e-01,3.186355862413740858e-02
5.644000000000000128e+00,9.000000000000000000e+01,8.985261524409192191e+01,1.473847559080833647e-01,3.184330277541001786e-02
5.645000000000000462e+00,9.000000000000000000e+01,8.985270909997380784e+01,1.472909000261885815e-01,3.182305986132183406e-02
5.645999999999999908e+00,9.000000000000000000e+01,8.985280289592597569e+01,1.471971040740226166e-01,3.180282987282533058e-02
5.647000000000000242e+00,9.000000000000000000e+01,8.985289663198703636e+01,1.471033680129607835e-01,3.178261280088348628e-02
5.647999999999999687e+00,9.000000000000000000e+01,8.985299030819558652e+01,1.470096918044166145e-01,3.176240863647064594e-02
5.649000000000000021e+00,9.000000000000000000e+01,8.985308392459019444e+01,1.469160754098036425e-01,3.174221737058145060e-02
5.650000000000000355e+00,9.000000000000000000e+01,8.985317748120941417e+01,1.468225187905862206e-01,3.172203899421199846e-02
5.650999999999999801e+00,9.000000000000000000e+01,8.985327097809177133e+01,1.467290219082287572e-01,3.170187349838016894e-02
5.652000000000000135e+00,9.000000000000000000e+01,8.985336441527576312e+01,1.466355847242338528e-01,3.168172087410624227e-02
5.653000000000000469e+00,9.000000000000000000e+01,8.985345779279987255e+01,1.465422072001295040e-01,3.166158111242453610e-02
5.653999999999999915e+00,9.000000000000000000e+01,8.985355111070252576e+01,1.464488892974691592e-01,3.164145420438316259e-02
5.655000000000000249e+00,9.000000000000000000e+01,8.985364436902217733e+01,1.463556309778189790e-01,3.162134014104384105e-02
5.655999999999999694e+00,9.000000000000000000e+01,8.985373756779721077e+01,1.462624322027833157e-01,3.160123891347332847e-02
5.657000000000000028e+00,9.000000000000000000e+01,8.985383070706600961e+01,1.461692929339919733e-01,3.158115051275425106e-02
5.658000000000000362e+00,9.000000000000000000e+01,8.985392378686691472e+01,1.460762131330874680e-01,3.156107492998428549e-02
5.658999999999999808e+00,9.000000000000000000e+01,8.985401680723826701e+01,1.459831927617377401e-01,3.154101215626713139e-02
5.660000000000000142e+00,9.000000000000000000e+01,8.985410976821835050e+01,1.458902317816488936e-01,3.152096218271461386e-02
5.661000000000000476e+00,9.000000000000000000e+01,8.985420266984546345e+01,1.457973301545398004e-01,3.150092500045657828e-02
5.661999999999999922e+00,9.000000000000000000e+01,8.985429551215784727e+01,1.457044878421547562e-01,3.148090060063098161e-02
5.663000000000000256e+00,9.000000000000000000e+01,8.985438829519372916e+01,1.456117048062634534e-01,3.146088897438528709e-02
5.663999999999999702e+00,9.000000000000000000e+01,8.985448101899132212e+01,1.455189810086738311e-01,3.144089011287755364e-02
5.665000000000000036e+00,9.000000000000000000e+01,8.985457368358881070e+01,1.454263164111937734e-01,3.142090400728551891e-02
5.666000000000000369e+00,9.000000000000000000e+01,8.985466628902432262e+01,1.453337109756820400e-01,3.140093064878778789e-02
5.666999999999999815e+00,9.000000000000000000e+01,8.985475883533599983e+01,1.452411646639974740e-01,3.138097002858415696e-02
5.668000000000000149e+00,9.000000000000000000e+01,8.985485132256195584e+01,1.451486774380369993e-01,3.136102213787637927e-02
5.669000000000000483e+00,9.000000000000000000e+01,8.985494375074027573e+01,1.450562492597230191e-01,3.134108696787984288e-02
5.669999999999999929e+00,9.000000000000000000e+01,8.985503611990900197e+01,1.449638800909906489e-01,3.132116450982325856e-02
5.671000000000000263e+00,9.000000000000000000e+01,8.985512843010619122e+01,1.448715698938131957e-01,3.130125475494018039e-02
5.671999999999999709e+00,9.000000000000000000e+01,8.985522068136982909e+01,1.447793186301766233e-01,3.128135769447970560e-02
5.673000000000000043e+00,9.000000000000000000e+01,8.985531287373790121e+01,1.446871262621051701e-01,3.126147331969729437e-02
5.674000000000000377e+00,9.000000000000000000e+01,8.985540500724835056e+01,1.445949927516484435e-01,3.124160162186507064e-02
5.674999999999999822e+00,9.000000000000000000e+01,8.985549708193914853e+01,1.445029180608560226e-01,3.122174259227063556e-02
5.676000000000000156e+00,9.000000000000000000e+01,8.985558909784816706e+01,1.444109021518284741e-01,3.120189622219943920e-02
5.677000000000000490e+00,9.000000000000000000e+01,8.985568105501332070e+01,1.443189449866789653e-01,3.118206250295601015e-02
5.677999999999999936e+00,9.000000000000000000e+01,8.985577295347245297e+01,1.442270465275462543e-01,3.116224142585366508e-02
5.679000000000000270e+00,9.000000000000000000e+01,8.985586479326340736e+01,1.441352067365943845e-01,3.114243298221562942e-02
5.679999999999999716e+00,9.000000000000000000e+01,8.985595657442399897e+01,1.440434255760002502e-01,3.112263716337587693e-02
5.681000000000000050e+00,9.000000000000000000e+01,8.985604829699201446e+01,1.439517030079915938e-01,3.110285396067128186e-02
5.682000000000000384e+00,9.000000000000000000e+01,8.985613996100519785e+01,1.438600389947960745e-01,3.108308336546131492e-02
5.682999999999999829e+00,9.000000000000000000e+01,8.985623156650132159e+01,1.437684334986796819e-01,3.106332536910830569e-02
5.684000000000000163e+00,9.000000000000000000e+01,8.985632311351807289e+01,1.436768864819336911e-01,3.104357996298867314e-02
5.685000000000000497e+00,9.000000000000000000e+01,8.985641460209313891e+01,1.435853979068621999e-01,3.102384713849252323e-02
5.685999999999999943e+00,9.000000000000000000e+01,8.985650603226419264e+01,1.434939677358074428e-01,3.100412688701487118e-02
5.687000000000000277e+00,9.000000000000000000e+01,8.985659740406889284e+01,1.434025959311116538e-01,3.098441919996632390e-02
5.687999999999999723e+00,9.000000000000000000e+01,8.985668871754482723e+01,1.433112824551679432e-01,3.096472406875536848e-02
5.689000000000000057e+00,9.000000000000000000e+01,8.985677997272959772e+01,1.432200272703948452e-01,3.094504148480952885e-02
5.690000000000000391e+00,9.000000000000000000e+01,8.985687116966079202e+01,1.431288303392110051e-01,3.092537143957340209e-02
5.690999999999999837e+00,9.000000000000000000e+01,8.985696230837592680e+01,1.430376916240730933e-01,3.090571392449055488e-02
5.692000000000000171e+00,9.000000000000000000e+01,8.985705338891253291e+01,1.429466110874632878e-01,3.088606893101586079e-02
5.693000000000000504e+00,9.000000000000000000e+01,8.985714441130811281e+01,1.428555886918892459e-01,3.086643645061589586e-02
5.693999999999999950e+00,9.000000000000000000e+01,8.985723537560011209e+01,1.427646243998839937e-01,3.084681647476914673e-02
5.695000000000000284e+00,9.000000000000000000e+01,8.985732628182600479e+01,1.426737181739933524e-01,3.082720899496613556e-02
5.695999999999999730e+00,9.000000000000000000e+01,8.985741713002319386e+01,1.425828699768012797e-01,3.080761400270116968e-02
5.697000000000000064e+00,9.000000000000000000e+01,8.985750792022909650e+01,1.424920797709044173e-01,3.078803148948333970e-02
5.698000000000000398e+00,9.000000000000000000e+01,8.985759865248105882e+01,1.424013475189376265e-01,3.076846144682731515e-02
5.698999999999999844e+00,9.000000000000000000e+01,8.985768932681645538e+01,1.423106731835484806e-01,3.074890386626382560e-02
5.700000000000000178e+00,9.000000000000000000e+01,8.985777994327258966e+01,1.422200567274099769e-01,3.072935873933019604e-02
5.701000000000000512e+00,9.000000000000000000e+01,8.985787050188677938e+01,1.421294981132205926e-01,3.070982605757200529e-02
5.701999999999999957e+00,9.000000000000000000e+01,8.985796100269629960e+01,1.420389973037042008e-01,3.069030581254431761e-02
5.703000000000000291e+00,9.000000000000000000e+01,8.985805144573838277e+01,1.419485542616101548e-01,3.067079799581254318e-02
5.703999999999999737e+00,9.000000000000000000e+01,8.985814183105028974e+01,1.418581689497132314e-01,3.065130259895305215e-02
5.705000000000000071e+00,9.000000000000000000e+01,8.985823215866919611e+01,1.417678413308009755e-01,3.063181961355356669e-02
5.706000000000000405e+00,9.000000000000000000e+01,8.985832242863230590e+01,1.416775713676990123e-01,3.061234903120499048e-02
5.706999999999999851e+00,9.000000000000000000e+01,8.985841264097673786e+01,1.415873590232585300e-01,3.059289084351264620e-02
5.708000000000000185e+00,9.000000000000000000e+01,8.985850279573966759e+01,1.414972042603305780e-01,3.057344504209550881e-02
5.709000000000000519e+00,9.000000000000000000e+01,8.985859289295817121e+01,1.414071070418299325e-01,3.055401161856911504e-02
5.709999999999999964e+00,9.000000000000000000e+01,8.985868293266933904e+01,1.413170673306586023e-01,3.053459056457537291e-02
5.711000000000000298e+00,9.000000000000000000e+01,8.985877291491024721e+01,1.412270850897567598e-01,3.051518187175317198e-02
5.711999999999999744e+00,9.000000000000000000e+01,8.985886283971790078e+01,1.411371602821027138e-01,3.049578553175134876e-02
5.713000000000000078e+00,9.000000000000000000e+01,8.985895270712931904e+01,1.410472928706748563e-01,3.047640153623777659e-02
5.714000000000000412e+00,9.000000000000000000e+01,8.985904251718150704e+01,1.409574828184896877e-01,3.045702987688054045e-02
5.714999999999999858e+00,9.000000000000000000e+01,8.985913226991141300e+01,1.408677300885891603e-01,3.043767054535992389e-02
5.716000000000000192e+00,9.000000000000000000e+01,8.985922196535597095e+01,1.407780346440279384e-01,3.041832353336837089e-02
5.717000000000000526e+00,9.000000000000000000e+01,8.985931160355210068e+01,1.406883964478988502e-01,3.039898883260218343e-02
5.717999999999999972e+00,9.000000000000000000e+01,8.985940118453669356e+01,1.405988154633075193e-01,3.037966643477234968e-02
5.719000000000000306e+00,9.000000000000000000e+01,8.985949070834661256e+01,1.405092916533848824e-01,3.036035633159542280e-02
5.719999999999999751e+00,9.000000000000000000e+01,8.985958017501870643e+01,1.404198249812874666e-01,3.034105851479552279e-02
5.721000000000000085e+00,9.000000000000000000e+01,8.985966958458979548e+01,1.403304154101971124e-01,3.032177297610569658e-02
5.722000000000000419e+00,9.000000000000000000e+01,8.985975893709667162e+01,1.402410629033339073e-01,3.030249970726891368e-02
5.722999999999999865e+00,9.000000000000000000e+01,8.985984823257608411e+01,1.401517674239179390e-01,3.028323870004714924e-02
5.724000000000000199e+00,9.000000000000000000e+01,8.985993747106481067e+01,1.400625289351946912e-01,3.026398994620249638e-02
5.725000000000000533e+00,9.000000000000000000e+01,8.986002665259955791e+01,1.399733474004478395e-01,3.024475343750082298e-02
5.725999999999999979e+00,9.000000000000000000e+01,8.986011577721701826e+01,1.398842227829865115e-01,3.022552916572266227e-02
5.727000000000000313e+00,9.000000000000000000e+01,8.986020484495386995e+01,1.397951550461325465e-01,3.020631712266244259e-02
5.727999999999999758e+00,9.000000000000000000e+01,8.986029385584676277e+01,1.397061441532332637e-01,3.018711730011960914e-02
5.729000000000000092e+00,9.000000000000000000e+01,8.986038280993233229e+01,1.396171900676613509e-01,3.016792968990070559e-02
5.730000000000000426e+00,9.000000000000000000e+01,8.986047170724717148e+01,1.395282927528277150e-01,3.014875428382095962e-02
5.730999999999999872e+00,9.000000000000000000e+01,8.986056054782785907e+01,1.394394521721432634e-01,3.012959107371365047e-02
5.732000000000000206e+00,9.000000000000000000e+01,8.986064933171095959e+01,1.393506682890443549e-01,3.011044005141153002e-02
5.733000000000000540e+00,9.000000000000000000e+01,8.986073805893298072e+01,1.392619410670181967e-01,3.009130120875066344e-02
5.733999999999999986e+00,9.000000000000000000e+01,8.986082672953045858e+01,1.391732704695393397e-01,3.007217453758987899e-02
5.735000000000000320e+00,9.000000000000000000e+01,8.986091534353985821e+01,1.390846564601458391e-01,3.005306002978232888e-02
5.735999999999999766e+00,9.000000000000000000e+01,8.986100390099763047e+01,1.389960990023631493e-01,3.003395767720606555e-02
5.737000000000000099e+00,9.000000000000000000e+01,8.986109240194024039e+01,1.389075980597548055e-01,3.001486747173499198e-02
5.738000000000000433e+00,9.000000000000000000e+01,8.986118084640408199e+01,1.388191535959225620e-01,2.999578940525213580e-02
5.738999999999999879e+00,9.000000000000000000e+01,8.986126923442553505e+01,1.387307655744681456e-01,2.997672346965903067e-02
5.740000000000000213e+00,9.000000000000000000e+01,8.986135756604096514e+01,1.386424339590314470e-01,2.995766965685684596e-02
5.741000000000000547e+00,9.000000000000000000e+01,8.986144584128672363e+01,1.385541587132777808e-01,2.993862795875866858e-02
5.741999999999999993e+00,9.000000000000000000e+01,8.986153406019911927e+01,1.384659398008852849e-01,2.991959836728949607e-02
5.743000000000000327e+00,9.000000000000000000e+01,8.986162222281444656e+01,1.383777771855574101e-01,2.990058087437788212e-02
5.743999999999999773e+00,9.000000000000000000e+01,8.986171032916895740e+01,1.382896708310358547e-01,2.988157547195856301e-02
5.745000000000000107e+00,9.000000000000000000e+01,8.986179837929893210e+01,1.382016207010622888e-01,2.986258215198259874e-02
5.746000000000000441e+00,9.000000000000000000e+01,8.986188637324056572e+01,1.381136267594292866e-01,2.984360090639932156e-02
5.746999999999999886e+00,9.000000000000000000e+01,8.986197431103006750e+01,1.380256889699293943e-01,2.982463172717725666e-02
5.748000000000000220e+00,9.000000000000000000e+01,8.986206219270360407e+01,1.379378072963933777e-01,2.980567460628524498e-02
5.749000000000000554e+00,9.000000000000000000e+01,8.986215001829734206e+01,1.378499817026646590e-01,2.978672953570436072e-02
5.750000000000000000e+00,9.000000000000000000e+01,8.986223778784737704e+01,1.377622121526248800e-01,2.976779650741947711e-02
5.751000000000000334e+00,9.000000000000000000e+01,8.986232550138983299e+01,1.376744986101683665e-01,2.974887551343017092e-02
5.751999999999999780e+00,9.000000000000000000e+01,8.986241315896077708e+01,1.375868410392276364e-01,2.972996654574151798e-02
5.753000000000000114e+00,9.000000000000000000e+01,8.986250076059626224e+01,1.374992394037352073e-01,2.971106959637456052e-02
5.754000000000000448e+00,9.000000000000000000e+01,8.986258830633234140e+01,1.374116936676617329e-01,2.969218465734821399e-02
5.754999999999999893e+00,9.000000000000000000e+01,8.986267579620501067e+01,1.373242037949906347e-01,2.967331172069205894e-02
5.756000000000000227e+00,9.000000000000000000e+01,8.986276323025025192e+01,1.372367697497434980e-01,2.965445077843833002e-02
5.757000000000000561e+00,9.000000000000000000e+01,8.986285060850403283e+01,1.371493914959672766e-01,2.963560182263314663e-02
5.758000000000000007e+00,9.000000000000000000e+01,8.986293793100227845e+01,1.370620689977217477e-01,2.961676484533600634e-02
5.759000000000000341e+00,9.000000000000000000e+01,8.986302519778091380e+01,1.369748022190920567e-01,2.959793983861101416e-02
5.759999999999999787e+00,9.000000000000000000e+01,8.986311240887582130e+01,1.368875911241761445e-01,2.957912679452915500e-02
5.761000000000000121e+00,9.000000000000000000e+01,8.986319956432288336e+01,1.368004356771227448e-01,2.956032570516142072e-02
5.762000000000000455e+00,9.000000000000000000e+01,8.986328666415792554e+01,1.367133358420806744e-01,2.954153656259924862e-02
5.762999999999999901e+00,9.000000000000000000e+01,8.986337370841675920e+01,1.366262915832369140e-01,2.952275935893531808e-02
5.764000000000000234e+00,9.000000000000000000e+01,8.986346069713520990e+01,1.365393028647910734e-01,2.950399408627512113e-02
5.764999999999999680e+00,9.000000000000000000e+01,8.986354763034901794e+01,1.364523696509810646e-01,2.948524073672841375e-02
5.766000000000000014e+00,9.000000000000000000e+01,8.986363450809395204e+01,1.363654919060446891e-01,2.946649930241998852e-02
5.767000000000000348e+00,9.000000000000000000e+01,8.986372133040573829e+01,1.362786695942579673e-01,2.944776977547195612e-02
5.767999999999999794e+00,9.000000000000000000e+01,8.986380809732007435e+01,1.361919026799223442e-01,2.942905214801663089e-02
5.769000000000000128e+00,9.000000000000000000e+01,8.986389480887262948e+01,1.361051911273647441e-01,2.941034641219714141e-02
5.770000000000000462e+00,9.000000000000000000e+01,8.986398146509908713e+01,1.360185349009120637e-01,2.939165256016778791e-02
5.770999999999999908e+00,9.000000000000000000e+01,8.986406806603504549e+01,1.359319339649547598e-01,2.937297058407758663e-02
5.772000000000000242e+00,9.000000000000000000e+01,8.986415461171613117e+01,1.358453882838706883e-01,2.935430047610067608e-02
5.772999999999999687e+00,9.000000000000000000e+01,8.986424110217792816e+01,1.357588978220757858e-01,2.933564222840727778e-02
5.774000000000000021e+00,9.000000000000000000e+01,8.986432753745599200e+01,1.356724625440114129e-01,2.931699583317686972e-02
5.775000000000000355e+00,9.000000000000000000e+01,8.986441391758584984e+01,1.355860824141444376e-01,2.929836128259911618e-02
5.775999999999999801e+00,9.000000000000000000e+01,8.986450024260304303e+01,1.354997573969544400e-01,2.927973856887443327e-02
5.777000000000000135e+00,9.000000000000000000e+01,8.986458651254305607e+01,1.354134874569464242e-01,2.926112768420604734e-02
5.778000000000000469e+00,9.000000000000000000e+01,8.986467272744133084e+01,1.353272725586635583e-01,2.924252862080281568e-02
5.778999999999999915e+00,9.000000000000000000e+01,8.986475888733335182e+01,1.352411126666490104e-01,2.922394137088958274e-02
5.780000000000000249e+00,9.000000000000000000e+01,8.986484499225451827e+01,1.351550077454841126e-01,2.920536592668928136e-02
5.780999999999999694e+00,9.000000000000000000e+01,8.986493104224022943e+01,1.350689577597757041e-01,2.918680228043552677e-02
5.782000000000000028e+00,9.000000000000000000e+01,8.986501703732585611e+01,1.349829626741432531e-01,2.916825042437316134e-02
5.783000000000000362e+00,9.000000000000000000e+01,8.986510297754675491e+01,1.348970224532444473e-01,2.914971035075004935e-02
5.783999999999999808e+00,9.000000000000000000e+01,8.986518886293826824e+01,1.348111370617369742e-01,2.913118205182832141e-02
5.785000000000000142e+00,9.000000000000000000e+01,8.986527469353566744e+01,1.347253064643293696e-01,2.911266551986697870e-02
5.786000000000000476e+00,9.000000000000000000e+01,8.986536046937426647e+01,1.346395306257302249e-01,2.909416074714327519e-02
5.786999999999999922e+00,9.000000000000000000e+01,8.986544619048930826e+01,1.345538095106862397e-01,2.907566772593411439e-02
5.788000000000000256e+00,9.000000000000000000e+01,8.986553185691603574e+01,1.344681430839696490e-01,2.905718644852827576e-02
5.788999999999999702e+00,9.000000000000000000e+01,8.986561746868964917e+01,1.343825313103525765e-01,2.903871690722648752e-02
5.790000000000000036e+00,9.000000000000000000e+01,8.986570302584533465e+01,1.342969741546581053e-01,2.902025909432478373e-02
5.791000000000000369e+00,9.000000000000000000e+01,8.986578852841829246e+01,1.342114715817092907e-01,2.900181300213634794e-02
5.791999999999999815e+00,9.000000000000000000e+01,8.986587397644363762e+01,1.341260235563673797e-01,2.898337862297329509e-02
5.793000000000000149e+00,9.000000000000000000e+01,8.986595936995648515e+01,1.340406300435190434e-01,2.896495594915905053e-02
5.794000000000000483e+00,9.000000000000000000e+01,8.986604470899193586e+01,1.339552910080636927e-01,2.894654497302871082e-02
5.794999999999999929e+00,9.000000000000000000e+01,8.986612999358507636e+01,1.338700064149261348e-01,2.892814568692078994e-02
5.796000000000000263e+00,9.000000000000000000e+01,8.986621522377093640e+01,1.337847762290567122e-01,2.890975808317992890e-02
5.796999999999999709e+00,9.000000000000000000e+01,8.986630039958457417e+01,1.336996004154311080e-01,2.889138215415875885e-02
5.798000000000000043e+00,9.000000000000000000e+01,8.986638552106094835e+01,1.336144789390505128e-01,2.887301789221919171e-02
5.799000000000000377e+00,9.000000000000000000e+01,8.986647058823508871e+01,1.335294117649160894e-01,2.885466528973333611e-02
5.799999999999999822e+00,9.000000000000000000e+01,8.986655560114191132e+01,1.334443988580926721e-01,2.883632433906741649e-02
5.801000000000000156e+00,9.000000000000000000e+01,8.986664055981636068e+01,1.333594401836322718e-01,2.881799503261238404e-02
5.802000000000000490e+00,9.000000000000000000e+01,8.986672546429338126e+01,1.332745357066251468e-01,2.879967736275502316e-02
5.802999999999999936e+00,9.000000000000000000e+01,8.986681031460783231e+01,1.331896853921742674e-01,2.878137132189136430e-02
5.804000000000000270e+00,9.000000000000000000e+01,8.986689511079457304e+01,1.331048892054207122e-01,2.876307690241919346e-02
5.804999999999999716e+00,9.000000000000000000e+01,8.986697985288846269e+01,1.330201471115310674e-01,2.874479409674966096e-02
5.806000000000000050e+00,9.000000000000000000e+01,8.986706454092433205e+01,1.329354590756719190e-01,2.872652289730702121e-02
5.807000000000000384e+00,9.000000000000000000e+01,8.986714917493695509e+01,1.328508250630479615e-01,2.870826329651163245e-02
5.807999999999999829e+00,9.000000000000000000e+01,8.986723375496110577e+01,1.327662450388893967e-01,2.869001528679324814e-02
5.809000000000000163e+00,9.000000000000000000e+01,8.986731828103154385e+01,1.326817189684518505e-01,2.867177886059196074e-02
5.810000000000000497e+00,9.000000000000000000e+01,8.986740275318301485e+01,1.325972468169909213e-01,2.865355401035880184e-02
5.810999999999999943e+00,9.000000000000000000e+01,8.986748717145019327e+01,1.325128285498131109e-01,2.863534072853941154e-02
5.812000000000000277e+00,9.000000000000000000e+01,8.986757153586776781e+01,1.324284641322376888e-01,2.861713900759626714e-02
5.812999999999999723e+00,9.000000000000000000e+01,8.986765584647039873e+01,1.323441535295965810e-01,2.859894883999889240e-02
5.814000000000000057e+00,9.000000000000000000e+01,8.986774010329274631e+01,1.322598967072599052e-01,2.858077021821717884e-02
